externalId	origin	city	title	noc	nocTitle	status	note	body	candidates
jobillico:17510178	jobillico	Sept-Îles	Matelot(-e) - orcn	74201	Water transport deck and engine room crew	ok		TU SOUHAITES TE JOINDRE À UNE ENTREPRISE DE GRANDE ENVERGURE DANS LAQUELLE TA CONTRIBUTION SERA RECONNUE? LIS LA SUITE, CETTE OFFRE EST PARFAITE POUR TOI! Nous recherchons activement un matelot pour manipuler des câbles de diverses dimensions afin de procéder à l’accostage et à l’appareillage du remorqueur et des navires assistés. Il assure également toutes les opérations d’entretien des remorqueurs. Il sera appelé à travailler à nos opérations sur la Côte-Nord. POURQUOI MONTER À BORD? Horaire d	43204 83121 72603 83120 72602 95107 22113 74201 75210 84121 14400 94120 64200 42102 85102 75100 14202 42203 44200 72106
jobillico:17499246	jobillico	Saint-Charles-sur-Richelieu	Emergency Response Technician			fail	abstain	Chez Groupe Conseil UDA , nous plaçons l’humain au cœur de notre mission. Notre équipe multidisciplinaire rassemble des personnes passionnées, engagées et animées par le respect de l’environnement et des milieux naturels et agricoles. Ensemble, nous contribuons à des projets qui permettent de développer, dans le respect des milieux , les collectivités et les territoires du Québec. Notre approche repose sur l’intégrité, la rigueur et la collaboration, afin de proposer des solutions durables et re	22221 22311 42102 32103 32102 22112 51112 22210 22310 22300 41400 41321 22214 22230 64201 22301 62100 32104 32109 21120
jobillico:17421417	jobillico	Laval	Financing account representative	14201	Banking, insurance and other financial clerks	ok		A career as a financing account representative at National Bank is a job where your ability to work in synergy with several partners is highlighted. With your excellent customer relations and your productivity, you take care of all their specific needs. Your job: Open commercial files and assist clients in their various financing transactions (assistance in the preparation of legal documents and credit facility disbursements) Perform audits and analyses to ensure the accuracy of financial inform	63102 64400 64101 11102 14201 10021 11100 11101 62023 10010 14200 64409 12200 12011 62100 60010 64100 11109 21112 63101
jobillico:17504100	jobillico	Victoriaville	Production Operator	94140	Process control and machine operators, food and beverage processing	ok		Lactalis Canada est présentement à la recherche d’un opérateur de production afin de se joindre à son équipe de Victoriaville. Principales tâches du poste : Faire fonctionner les équipements de production de façon autonome Lire, interpréter et appliquer les recettes de production Effectuer adéquatement la prise d’échantillons Saisir les données de production et de qualité dans les systèmes informatiques Respecter les procédures standards d’opération Se conformer aux exigences reliées à la santé 	94140 14402 93101 13201 94110 95102 93100 43204 92101 94205 94102 94100 70021 94143 95106 94121 92012 94151 90010 94150
jobillico:17481420	jobillico	Peterborough	Lead controls engineer	21310	Electrical and electronics engineers	ok		Job Description Summary GE Vernova Power Conversion & Storage is seeking an enthusiastic electrical engineer to join a small team of excitation controls and systems engineers in Peterborough, Ontario, in the application, specification, and design of Power and Control hardware and software for large custom-built motors, generators, and related equipment. We cover a wide range of industrial applications including Petrochemical, Metals, Generation, Marine, Mining, and Materials Handling and Process	21310 92100 22310 21321 72202 20010 92021 72422 72603 21301 93101 22301 94201 43204 72201 22302 21231 21311 94205 94140
jobillico:17450415	jobillico	Waterloo	Sales strategic initiatives lead (project delivery & execution)			fail	abstain	The Strategic Initiatives Lead is a project-focused role responsible for driving the planning, coordination, and execution of high-priority Sales Enablement and Effectiveness initiatives at Manulife Bank. We are seeking a highly organized, self-directed professional with strong project management capabilities who can translate strategic objectives into structured work plans, coordinate stakeholders, proactively resolve challenges, and ensure successful delivery of business outcomes. Acting as an	00012 00013 60010 10021 00015 00014 10012 63102 62100 54100 60020 12100 41402 12102 62010 00011 10020 64101 40019 62023
jobillico:17524845	jobillico	Saint-Germain-de-Grantham	Ouvrier climatique / tuyauteur	72402	Heating, refrigeration and air conditioning mechanics	ok		Et si tu changeais d’air ? Chez Annexair, tu contribueras à la fabrication de systèmes HVAC sur mesure destinés à certains des plus grands joueurs au monde : Marriott, Facebook et même Universal Studio. Chaque projet est unique. Chaque journée a un impact. En plus, ton travail contribue à des solutions plus écoénergétiques et plus durables. Arrête de chercher, la suite commence ici! Ce qu'on t'offre Salaire d’entrée de 31,56$ Augmentation salariale progressive selon le nombre d'heures travaillée	72402 73200 65100 21103 72321 52114 22301 52121 65312 51112 73110 75119 73201 14405 63221 22214 73111 22303 84111 64200
jobillico:17411895	jobillico	Beauceville	Driver / Delivery Person	75201	Delivery service drivers and door-to-door distributors	ok		Rechapage 2000 inc. est une entreprise de rechapage de pneus de camions lourds, avec une très belle équipe qui a le soucis du bien être de ses employés ! Effectuer la livraison et le ramassage des pneus , Vérifier l'état du véhicule avant déplacement,	75201 14404 75200 14400 73300 74102 75101 74101 74203 14405 73301 14402 13201 65312 65101 95106 42203 12013 14401 70020
jobillico:17525784	jobillico	Marieville	Sales, Planning and Export Coordinator	13201	Production and transportation logistics coordinators	ok		Les ventes promettent. La production fabrique. La logistique livre. Et entre les trois, il faut quelqu’un qui garde tout le monde aligné. Chez Palmex pour Rougié, nous évoluons dans un environnement agroalimentaire où les priorités peuvent changer rapidement : une commande s’ajoute, un client modifie son besoin, une expédition internationale doit être préparée, un stock doit être surveillé ou une production ajustée. Nous recherchons donc un(e) Coordonnateur(trice) aux ventes, planification et ex	13201 70021 12103 12013 60010 62010 14402 14403 60020 10012 11200 64101 72025 62022 12102 92012 92013 62101 90010 54100
jobillico:17497170	jobillico	Saint-Georges	Laminator			fail	abstain	Tu as le souci du détail? Tu aimes le travail bien fait? Tu cherches un emploi stable et bien rémunéré? Tu as de l'expérience en laminage? Joins-toi à notre équipe! Dimension Composite est présentement à la recherche d’un lamineur(e) pour : Appliquer le fibre de verre et la résine dans les moules à l'aide de rouleaux afin de lui donner la forme voulue et de créer les pièces Éliminer les bulles d’air à l’aide de rouleaux débulleurs et de pinceaux afin d’obtenir la qualité de laminage selon les cr	53125 72010 73111 73102 94150 94202 95101 72320 94152 72321 92022 72406 72311 72102 94201 73200 94151 72103 72013 72104
jobillico:17334794	jobillico	Québec	Service Electromechanic - Oil Industries			fail	abstain	Imaginez-vous chez nous! Tu aimes résoudre des problèmes et souhaites te développer dans un tout autre domaine en tant qu’électromécanicien? Tu es une personne débrouillarde et autonome, et le service à la clientèle n’a plus de secret pour toi? SM Construction inc., entreprise spécialisée en installation pétrolière et en construction commerciale, est actuellement à la recherche d’un technicien de service (électromécanicien) pour son département de service Énergies, desservant une clientèle œuvra	72422 72420 22311 72201 72410 22301 21301 22310 72421 22312 21310 73200 72200 72202 72010 72203 92100 22302 72603 42102
jobillico:17453415	jobillico	Toronto	Analyst intern, investigations & disputes - winter 2027 - multiple locations	11109	Other financial officers	ok		Analyst Intern, Investigations & Disputes - Winter 2027 - Multiple Locations Posting Start Date: 8/19/26 Job Type: Co-op/Intern Work Model: Hybrid Reference code: 134419 Primary Location: Toronto, ON All Available Locations: Toronto, ON; Calgary, AB; Montreal, QC; Ottawa, ON; Vancouver, BC Our Purpose At Deloitte, our Purpose is to make an impact that matters. We exist to inspire and help our people, organizations, communities, and countries to thrive by building a better future. Our work underp	11101 52121 12102 21220 72403 41403 11109 41311 21223 41310 22231 51114 62101 51113 94133 12201 22230 41401 21222 21211
jobillico:17380377	jobillico	Parry Sound	Merchandising execution associate part time - 7226 parry sound	64100	Retail salespersons and visual merchandisers	ok		Job Description Pay Range: $18.50 - $20.00 At The Home Depot Canada, we want you to feel valued and supported. The pay range you see represents base salary only. In addition, your total rewards may include: semi-annual bonuses tied to business performance; Deferred Profit-Sharing Program to assist with retirement savings; comprehensive paid benefits; a 15% discount on Home Depot stock purchases; and merit-based salary increases. We are committed to recognizing your efforts and supporting your gr	64101 62101 60020 64100 10012 72402 12102 62100 63101 13102 62021 94204 60010 63102 33103 65109 63201 14401 73200 75119
jobillico:17486709	jobillico	Regina	Overnight freight associate part time - 7052 regina	75119	Other trades helpers and labourers	ok		Job Description Are you someone who thrives on helping others succeed, enjoys making an impact, and takes pride in guiding customers to the right solutions for their projects? If you’re also naturally curious and eager to keep learning, consider starting or growing your career with us at The Home Depot. Position Overview: Freight Team Associates are responsible for stocking merchandise, organizing the sales floor to create a pleasant and safe shopping environment, and providing customer service 	64101 75119 33102 65210 72423 63101 65211 65101 13101 74202 64313 74201 65201 72603 14400 14404 44101 92023 70012 64312
jobillico:17100995	jobillico	Val-d'Or	Job Bank | Long Hole Driller - Production	83100	Underground production and development miners	ok		Procon est l'un des principaux entrepreneurs en développement minier en Amérique du Nord. Nous sommes spécialisés dans le développement de mines souterraines, l'exploitation minière par contrat, les excavations souterraines, le tunneling civil et les projets de construction liés à l'exploitation minière. Axée sur nos collaborateurs, notre culture d'entreprise repose sur les principes d'intégrité, d'innovation, de relations et de performance pour nos clients, nos partenaires commerciaux et les co	83100 73402 84100 21330 85110 14402 72103 72101 95104 82021 41321 75101 95100 75100 94107 94101 73400 83101 72021 95109
jobillico:17451123	jobillico	Alma	Quality Inspector	22233	Construction inspectors	ok		Tu souhaites pouvoir t'accomplir dans une organisation multidisciplinaire et dynamique? Contribuer à la réussite du projet et te sentir chez toi dès ton premier jour en poste? N'attends plus et viens rencontrer le Groupe Alco-Tmi! NOUS OFFRONS: Salaire compétitif; 4 semaines de vacances dès l'embauche; Horaire de travail du lundi au vendredi de 6h50 à 15h05; Assurances collectives; Régime de REER/RPDB avec cotisation de l'employeur; Congés mobiles; Programme de reconnaissance; Vêtements corporat	94133 94104 14403 94143 22233 22111 14402 11109 12104 62101 12201 22231 12202 92011 12011 62010 52121 22303 21222 12102
jobillico:16940971	jobillico	Jonquière	Concrete Mixer Operator - Saguenay			fail	abstain	NOTRE ENGAGEMENT : Tu transporteras nos produits de haute qualité et innovateurs ; Tu participeras à l’élévation des fondations et des murs de ta ville ; Une meilleure conciliation travail-famille que celle de camionneur longue distance en étant à la maison à tous les jours ; Un emploi où tu pourras profiter des belles journées ensoleillées ; Une équipe unie où on y bâtit un avenir durable, solide comme du béton. VOTRE MISSION : Démontrer un engagement proactif en matière de santé, sécurité et e	73100 94103 75110 43204 73400 74205 72500 94100 75101 94219 72310 94111 72405 95100 72021 72603 94204 73301 72320 84100
